id,User-ID,ISBN,Book-Rating
25860,6251,312962606,0
25861,6251,312965478,0
25862,6251,312966091,9
25863,6251,312969228,0
25864,6251,312980140,7
25865,6251,312983271,0
25866,6251,316099813,0
25867,6251,316139289,7
25868,6251,316284955,0
25869,6251,316460842,9
25870,6251,316548189,9
25871,6251,316569321,8
25872,6251,316592382,0
25873,6251,316597058,0
25874,6251,316693294,0
25875,6251,316899984,0
25876,6251,316955191,0
25877,6251,034530263X,0
25878,6251,345326342,8
25879,6251,345330455,7
25880,6251,345335236,9
25881,6251,345337662,0
25882,6251,345338545,0
25883,6251,345338588,0
25884,6251,345345185,0
25885,6251,345351525,0
25886,6251,345352491,0
25887,6251,345362497,0
25888,6251,345370775,0
25889,6251,345370805,0
25890,6251,345377702,0
25891,6251,034538475X,0
25892,6251,345387651,0
25893,6251,345391810,0
25894,6251,345392825,8
25895,6251,345396936,0
25896,6251,034540288X,0
25897,6251,345409876,0
25898,6251,345414462,0
25899,6251,345417623,0
25900,6251,345422473,0
25901,6251,034542705X,0
25902,6251,345427637,0
25903,6251,345433017,0
25904,6251,345437829,0
25905,6251,034543885X,0
25906,6251,345440145,7
25907,6251,345465083,0
25908,6251,373196466,0
25909,6251,373196490,0
25910,6251,373250185,0
25911,6251,373250290,0
25912,6251,374129983,0
25913,6251,374184232,0
25914,6251,374270325,0
25915,6251,374413312,0
25916,6251,374423075,0
25917,6251,374453071,0
25918,6251,374525234,8
25919,6251,374529035,0
25920,6251,375406182,0
25921,6251,375413634,0
25922,6251,375501371,0
25923,6251,375502025,0
25924,6251,375504613,7
25925,6251,375702903,0
25926,6251,375725784,4
25927,6251,375725849,0
25928,6251,375727345,6
25929,6251,375758585,0
25930,6251,375760628,0
25931,6251,375810838,10
25932,6251,375826688,0
25933,6251,380009471,10
25934,6251,380017199,10
25935,6251,380570009,0
25936,6251,380600129,10
25937,6251,380706725,9
25938,6251,380707799,0
25939,6251,380714752,0
25940,6251,380715899,7
25941,6251,380717018,0
25942,6251,380717085,10
25943,6251,380718340,0
25944,6251,380720477,0
25945,6251,380725231,0
25946,6251,380726289,0
25947,6251,380728249,0
25948,6251,380730138,0
25949,6251,380731398,8
25950,6251,380731851,0
25951,6251,380778726,0
25952,6251,380778785,0
25953,6251,038078047X,7
25954,6251,380786761,0
25955,6251,380789035,7
25956,6251,380792737,8
25957,6251,380794012,0
25958,6251,380800780,0
25959,6251,380804557,0
25960,6251,380807343,8
25961,6251,380811804,0
25962,6251,380813815,10
25963,6251,380817624,0
25964,6251,380818973,0
25965,6251,385054580,0
25966,6251,385176228,10
25967,6251,385185596,0
25968,6251,385298293,0
25969,6251,385304854,0
25970,6251,385315511,0
25971,6251,385336780,0
25972,6251,385420161,0
25973,6251,385423977,0
25974,6251,385468628,10
25975,6251,385471432,0
25976,6251,385475721,0
25977,6251,385479565,0
25978,6251,385480539,0
25979,6251,385484518,7
25980,6251,385492081,0
25981,6251,385495641,0
25982,6251,038550120X,0
25983,6251,385507836,0
25984,6251,038550926X,0
25985,6251,385722435,0
25986,6251,393315592,0
25987,6251,393316041,0
25988,6251,394404289,10
25989,6251,394423291,0
25990,6251,394520939,0
25991,6251,394574745,0
25992,6251,394578074,0
25993,6251,394583256,0
25994,6251,394743180,0
25995,6251,394744543,0
25996,6251,394751043,0
25997,6251,394752910,0
25998,6251,394752937,0
25999,6251,394752996,8
26000,6251,039480001X,10
26001,6251,394820371,10
26002,6251,394837037,10
26003,6251,394840704,0
26004,6251,394849558,0
26005,6251,394851455,0
26006,6251,394889568,9
26007,6251,394900014,0
26008,6251,395304482,10
26009,6251,395498589,10
26010,6251,395713730,10
26011,6251,395860296,0
26012,6251,395866502,0
26013,6251,399133453,0
26014,6251,039913543X,0
26015,6251,399137734,0
26016,6251,399138250,0
26017,6251,399233881,10
26018,6251,039923392X,10
26019,6251,399238786,9
26020,6251,399238794,9
26021,6251,399504877,0
26022,6251,425095517,10
26023,6251,425097722,0
26024,6251,425103285,10
26025,6251,425153061,9
26026,6251,425156745,0
26027,6251,425164101,0
26028,6251,425166422,0
26029,6251,425167054,10
26030,6251,042517428X,0
26031,6251,425179613,0
26032,6251,425182908,0
26033,6251,042518336X,0
26034,6251,425184226,0
26035,6251,042519485X,8
26036,6251,435905554,0
26037,6251,439059658,0
26038,6251,439064872,0
26039,6251,439076668,0
26040,6251,439087171,10
26041,6251,439136350,10
26042,6251,439139597,10
26043,6251,439139600,0
26044,6251,439162521,8
26045,6251,043916592X,0
26046,6251,439213614,0
26047,6251,043935806X,9
26048,6251,439372941,0
26049,6251,439381282,0
26050,6251,439404916,0
26051,6251,439531640,0
26052,6251,044020562X,0
26053,6251,440206154,7
26054,6251,044021145X,0
26055,6251,440214424,0
26056,6251,440218101,0
26057,6251,440218535,0
26058,6251,044022103X,0
26059,6251,440221471,0
26060,6251,440222656,7
26061,6251,440223253,0
26062,6251,440224675,6
26063,6251,440224705,0
26064,6251,440224764,0
26065,6251,440225299,0
26066,6251,440226198,0
26067,6251,440227828,0
26068,6251,440229510,0
26069,6251,440235057,0
26070,6251,440235162,0
26071,6251,440241162,0
26072,6251,440322049,0
26073,6251,440400597,9
26074,6251,440401038,0
26075,6251,440404193,0
26076,6251,440409683,0
26077,6251,440412234,0
26078,6251,440414806,0
26079,6251,440430712,10
26080,6251,440486971,0
26081,6251,440487617,10
26082,6251,440495563,0
26083,6251,440498058,10
26084,6251,440574862,0
26085,6251,440944597,0
26086,6251,440952522,9
26087,6251,440980429,0
26088,6251,440998050,10
26089,6251,441003257,10
26090,6251,441005489,0
26091,6251,441007368,0
26092,6251,044100751X,0
26093,6251,441007554,0
26094,6251,441359175,0
26095,6251,441783589,0
26096,6251,445205377,10
26097,6251,445408502,0
26098,6251,446341339,0
26099,6251,446343455,9
26100,6251,446351709,0
26101,6251,446364800,0
26102,6251,446391301,0
26103,6251,446393746,0
26104,6251,446519804,0
26105,6251,446522570,0
26106,6251,044652705X,0
26107,6251,446532231,10
26108,6251,446600253,0
26109,6251,446604658,0
26110,6251,446604666,0
26111,6251,446606243,0
26112,6251,446608041,0
26113,6251,446609307,0
26114,6251,446610399,0
26115,6251,446610798,0
26116,6251,446611328,7
26117,6251,044661193X,0
26118,6251,446672211,0
26119,6251,446674249,0
26120,6251,446675504,10
26121,6251,448343606,0
26122,6251,449130320,0
26123,6251,449211827,0
26124,6251,449212602,0
26125,6251,449218228,0
26126,6251,449221490,0
26127,6251,449221504,0
26128,6251,449223345,0
26129,6251,449223833,0
26130,6251,449702545,0
26131,6251,449702766,10
26132,6251,449908798,0
26133,6251,044990928X,0
26134,6251,449912744,0
26135,6251,451163443,0
26136,6251,451167872,0
26137,6251,451173392,0
26138,6251,451174976,0
26139,6251,451182960,0
26140,6251,451183665,0
26141,6251,451184963,0
26142,6251,451188454,0
26143,6251,451191986,0
26144,6251,451196813,0
26145,6251,451196856,0
26146,6251,451197003,0
26147,6251,451197143,0
26148,6251,451199634,8
26149,6251,451203895,0
26150,6251,451206363,0
26151,6251,045120834X,0
26152,6251,451210727,0
26153,6251,451458753,0
26154,6251,451523040,0
26155,6251,451523369,0
26156,6251,451528212,0
26157,6251,451528417,0
26158,6251,451821971,9
26159,6251,452265169,0
26160,6251,452266637,0
26161,6251,452267072,0
26162,6251,452274583,0
26163,6251,452279690,0
26164,6251,452281679,0
26165,6251,452282276,0
26166,6251,452283086,0
26167,6251,452283868,0
26168,6251,486268756,0
26169,6251,486270645,0
26170,6251,515123498,0
26171,6251,515128872,0
26172,6251,515134457,0
26173,6251,515134511,0
26174,6251,517092816,0
26175,6251,517093650,9
26176,6251,517149257,10
26177,6251,517556278,0
26178,6251,517881225,9
26179,6251,525246606,0
26180,6251,525934197,0
26181,6251,525934960,9
26182,6251,525936327,0
26183,6251,525938346,0
26184,6251,525938850,0
26185,6251,525947647,0
26186,6251,553150979,0
26187,6251,553151657,10
26188,6251,553205803,0
26189,6251,553209124,0
26190,6251,553210092,7
26191,6251,553239759,0
26192,6251,553251996,0
26193,6251,553260111,0
26194,6251,553263579,0
26195,6251,553269674,0
26196,6251,553271105,0
26197,6251,553272535,0
26198,6251,553273353,0
26199,6251,553274325,10
26200,6251,553274422,0
26201,6251,553277243,0
26202,6251,553277472,0
26203,6251,553280589,0
26204,6251,553282476,0
26205,6251,553287575,0
26206,6251,055328942X,0
26207,6251,553342762,7
26208,6251,553377884,0
26209,6251,553542524,0
26210,6251,553560077,0
26211,6251,553560247,7
26212,6251,553560468,5
26213,6251,553562835,0
26214,6251,553572350,0
26215,6251,553572997,0
26216,6251,553573136,0
26217,6251,553574086,0
26218,6251,553574639,0
26219,6251,553574663,0
26220,6251,553574671,0
26221,6251,553577565,0
26222,6251,553578308,0
26223,6251,553580078,0
26224,6251,553580256,0
26225,6251,553580930,0
26226,6251,553586122,0
26227,6251,590010891,0
26228,6251,590203061,0
26229,6251,590213113,0
26230,6251,059029069X,0
26231,6251,059030271X,0
26232,6251,590334271,0
26233,6251,590341952,0
26234,6251,059035342X,0
26235,6251,590406205,10
26236,6251,590411853,0
26237,6251,590436902,9
26238,6251,590458981,0
26239,6251,590462245,0
26240,6251,590464639,0
26241,6251,590629786,0
26242,6251,590630954,10
26243,6251,590649191,0
26244,6251,590689908,0
26245,6251,590738720,0
26246,6251,590758039,9
26247,6251,590762613,0
26248,6251,590819755,0
26249,6251,590981811,0
26250,6251,609601032,0
26251,6251,609608444,0
26252,6251,609610597,3
26253,6251,618033874,0
26254,6251,618043012,10
26255,6251,618145591,0
26256,6251,618164723,7
26257,6251,618173870,0
26258,6251,670030643,0
26259,6251,670031208,0
26260,6251,670825379,0
26261,6251,670826472,0
26262,6251,670868434,8
26263,6251,670874914,10
26264,6251,067087762X,0
26265,6251,670880728,0
26266,6251,067088300X,0
26267,6251,067088796X,0
26268,6251,670894370,0
26269,6251,670894605,8
26270,6251,671000721,0
26271,6251,671001795,0
26272,6251,671008978,0
26273,6251,671021001,0
26274,6251,671026674,0
26275,6251,671038184,0
26276,6251,671041444,0
26277,6251,671042556,0
26278,6251,671042572,0
26279,6251,671204971,10
26280,6251,067150987X,10
26281,6251,671510053,0
26282,6251,671521012,0
26283,6251,671521500,0
26284,6251,671522663,0
26285,6251,671563076,0
26286,6251,671625837,10
26287,6251,671660632,10
26288,6251,671683829,6
26289,6251,671726730,0
26290,6251,671775464,0
26291,6251,067179342X,0
26292,6251,671871390,0
26293,6251,671872648,0
26294,6251,067187893X,10
26295,6251,671892614,0
26296,6251,671894455,0
26297,6251,067697113X,0
26298,6251,679006826,0
26299,6251,679402292,0
26300,6251,679411089,10
26301,6251,679412956,0
26302,6251,679420231,0
26303,6251,067943979X,0
26304,6251,679444815,0
26305,6251,679448594,0
26306,6251,067944999X,0
26307,6251,679451145,0
26308,6251,679454446,8
26309,6251,679454489,0
26310,6251,679454756,0
26311,6251,679457313,0
26312,6251,679720227,0
26313,6251,679721886,0
26314,6251,679727299,0
26315,6251,679729798,0
26316,6251,679731148,7
26317,6251,679734406,0
26318,6251,067973743X,0
26319,6251,679744398,0
26320,6251,679745203,0
26321,6251,679751319,0
26322,6251,067976397X,0
26323,6251,067976402X,8
26324,6251,679768521,0
26325,6251,679769781,8
26326,6251,679781277,0
26327,6251,679833692,0
26328,6251,684174715,0
26329,6251,684815990,0
26330,6251,684818701,10
26331,6251,684824728,0
26332,6251,684829223,0
26333,6251,068484267X,8
26334,6251,684844001,0
26335,6251,684852756,0
26336,6251,684853523,0
26337,6251,684853701,0
26338,6251,684853779,0
26339,6251,684859769,0
26340,6251,684859777,8
26341,6251,684863871,8
26342,6251,684867672,7
26343,6251,684870673,0
26344,6251,688046266,0
26345,6251,688106390,8
26346,6251,688108059,8
26347,6251,688113133,0
26348,6251,688120202,0
26349,6251,688149790,7
26350,6251,688156142,0
26351,6251,689304374,10
26352,6251,689804520,0
26353,6251,689818769,0
26354,6251,689821719,0
26355,6251,689846258,0
26356,6251,689866976,9
26357,6251,069401110X,0
26358,6251,696010976,6
26359,6251,702220957,0
26360,6251,711919518,10
26361,6251,717264726,0
26362,6251,717284840,0
26363,6251,717288234,0
26364,6251,736401954,0
26365,6251,738861618,0
26366,6251,739431765,0
26367,6251,740713957,0
26368,6251,740718770,9
26369,6251,743211227,0
26370,6251,743224574,0
26371,6251,743225325,0
26372,6251,743225961,0
26373,6251,743244427,0
26374,6251,743418174,0
26375,6251,743442911,0
26376,6251,743458311,0
26377,6251,743466527,0
26378,6251,757300618,0
26379,6251,760700761,10
26380,6251,076110481X,9
26381,6251,761106332,8
26382,6251,761121323,9
26383,6251,761125493,9
26384,6251,762400072,8
26385,6251,763611999,0
26386,6251,763615676,0
26387,6251,764227890,0
26388,6251,764550349,0
26389,6251,767900316,9
26390,6251,767903382,0
26391,6251,767903617,7
26392,6251,076790849X,0
26393,6251,767916220,0
26394,6251,785813640,7
26395,6251,786000821,0
26396,6251,786704608,0
26397,6251,786814934,0
26398,6251,786817070,8
26399,6251,786817089,0
26400,6251,786843381,0
26401,6251,786862343,0
26402,6251,786863153,0
26403,6251,786866276,0
26404,6251,786867647,0
26405,6251,786868015,0
26406,6251,786868104,0
26407,6251,786868619,0
26408,6251,786868716,0
26409,6251,786869216,10
26410,6251,786882506,7
26411,6251,786885416,0
26412,6251,786885688,8
26413,6251,802115454,0
26414,6251,803709773,0
26415,6251,080410526X,0
26416,6251,804105820,0
26417,6251,804106304,0
26418,6251,080410753X,0
26419,6251,080411109X,0
26420,6251,804114986,0
26421,6251,804115613,0
26422,6251,804118906,0
26423,6251,080411935X,0
26424,6251,804816255,0
26425,6251,805002545,8
26426,6251,805061835,0
26427,6251,805063889,0
26428,6251,805063897,0
26429,6251,080506995X,0
26430,6251,805401539,0
26431,6251,807014133,0
26432,6251,807083054,9
26433,6251,807563277,0
26434,6251,809117541,10
26435,6251,809232057,0
26436,6251,809276984,0
26437,6251,081120068X,0
26438,6251,811801802,0
26439,6251,811814165,0
26440,6251,812512766,0
26441,6251,812521021,0
26442,6251,812550706,0
26443,6251,812550757,0
26444,6251,812570944,0
26445,6251,812589041,0
26446,6251,812923634,0
26447,6251,081297106X,0
26448,6251,813511690,9
26449,6251,816704317,7
26450,6251,816714584,0
26451,6251,816770050,0
26452,6251,082177512X,0
26453,6251,822315890,0
26454,6251,824813928,0
26455,6251,824816285,0
26456,6251,836217268,0
26457,6251,836218353,10
26458,6251,836218655,10
26459,6251,836218817,0
26460,6251,836220676,0
26461,6251,836220730,10
26462,6251,836220986,10
26463,6251,836230671,0
26464,6251,836236637,0
26465,6251,849906873,0
26466,6251,849908280,0
26467,6251,849934176,0
26468,6251,849937019,0
26469,6251,864113676,9
26470,6251,864114680,9
26471,6251,865470545,0
26472,6251,865476268,0
26473,6251,868614726,0
26474,6251,870679546,8
26475,6251,871134942,0
26476,6251,871135809,0
26477,6251,871566230,0
26478,6251,874779901,0
26479,6251,874832772,0
26480,6251,087754042X,0
26481,6251,877796130,8
26482,6251,877845824,0
26483,6251,879236671,0
26484,6251,880291230,10
26485,6251,881337269,0
26486,6251,088138044X,9
26487,6251,881441791,0
26488,6251,882681265,0
26489,6251,884046818,0
26490,6251,886774616,0
26491,6251,889104999,0
26492,6251,890876797,8
26493,6251,894802046,8
26494,6251,894803921,8
26495,6251,894805770,0
26496,6251,894861611,0
26497,6251,896103145,8
26498,6251,898151899,10
26499,6251,899198546,0
26500,6251,910043590,7
26501,6251,912656506,5
26502,6251,913589357,0
26503,6251,916291456,7
26504,6251,930117018,0
26505,6251,093049248X,0
26506,6251,930878450,10
26507,6251,934257507,0
26508,6251,935180915,0
26509,6251,093914994X,0
26510,6251,943233828,0
26511,6251,945397542,0
26512,6251,962307203,7
26513,6251,964335905,9
26514,6251,965046175,10
26515,6251,965574911,0
26516,6251,967418305,10
26517,6251,970159404,0
26518,6251,971880107,0
26519,6251,1400031354,0
26520,6251,1400031362,0
26521,6251,140003180X,0
26522,6251,1400032717,10
26523,6251,1400034779,0
26524,6251,1400045088,10
26525,6251,1401300014,0
26526,6251,1551520559,6
26527,6251,1551667215,0
26528,6251,1551668459,0
26529,6251,1555910807,0
26530,6251,1555913458,9
26531,6251,1556701799,10
26532,6251,1557044791,0
26533,6251,1558531025,0
26534,6251,1558538445,0
26535,6251,1559720093,0
26536,6251,1561633259,7
26537,6251,1561792535,0
26538,6251,1563051729,10
26539,6251,1563052377,8
26540,6251,1563053462,7
26541,6251,1564020703,10
26542,6251,156402976X,10
26543,6251,156619945X,10
26544,6251,1566471575,8
26545,6251,1566473209,0
26546,6251,1566475252,0
26547,6251,1566475961,0
26548,6251,1566911605,10
26549,6251,1569248281,10
26550,6251,1570649669,0
26551,6251,1570824304,0
26552,6251,1573060194,6
26553,6251,1573060313,0
26554,6251,1573061565,0
26555,6251,1573061727,0
26556,6251,1573220825,0
26557,6251,1573221937,0
26558,6251,157322202X,0
26559,6251,1573222453,0
26560,6251,1573226254,0
26561,6251,1573227749,0
26562,6251,1573229571,0
26563,6251,1573229628,0
26564,6251,1573241180,0
26565,6251,1573420387,8
26566,6251,1574780255,7
26567,6251,1575665816,0
26568,6251,1578400600,0
26569,6251,1578400619,0
26570,6251,1578401860,0
26571,6251,1579590225,9
26572,6251,1592980414,0
26573,6251,1844261085,0
26574,6251,185702575X,0
26575,6251,1859674801,7
26576,6251,1880238667,0
26577,6251,1880985020,7
26578,6251,1885167504,0
26579,6251,188521135X,9
26580,6251,188712876X,8
26581,6251,1888363363,8
26582,6251,1890132322,10
26583,6251,1931686408,0
26584,6251,780395546895,0
26585,6251,952991900X,0
26586,6252,552143774,10
26587,6253,671028367,9
26588,6253,752837680,4
26589,6254,842342702,10
26590,6258,450042685,0
26591,6259,886193540,7
26592,6261,142004278,8
26593,6263,451192036,8
26594,6264,01402.5448X,10
26595,6265,031021758X,7
26596,6265,310217598,5
26597,6265,1568654782,8
26598,6268,3499228976,6
26599,6273,880431463X,8
26600,6273,8804413476,7
26601,6273,8804419164,7
26602,6273,880444441X,6
26603,6273,8804501596,6
26604,6273,8807810786,6
26605,6273,8807811987,7
26606,6273,8807812061,8
26607,6273,8817853747,0
26608,6273,8817872091,6
26609,6273,8845226573,8
26610,6273,884590184X,8
26611,6274,140434186,8
26612,6274,141182458,5
26613,6274,8817125261,8
26614,6274,8881111578,7
26615,6276,595002056,10
26616,6276,595140459,10
26617,6276,913559482,10
26618,6277,8878197297,0
26619,6280,60932147,5
26620,6280,60936231,5
26621,6280,140153195,5
26622,6280,151008116,9
26623,6280,374148570,0
26624,6280,375700668,0
26625,6280,517189186,0
26626,6280,553278223,9
26627,6280,063403541X,5
26628,6280,684859335,0
26629,6280,743204239,0
26630,6280,1590862910,9
26631,6280,2266131516,9
26632,6280,2742739351,0
26633,6280,8401010918,0
26634,6280,8401427568,7
26635,6280,8420603775,0
26636,6280,8420633127,7
26637,6280,8420633135,5
26638,6280,8422655500,0
26639,6280,8422697890,6
26640,6280,8426413099,5
26641,6280,8433914553,0
26642,6280,8435015963,6
26643,6280,8467202335,7
26644,6280,8481303941,0
26645,6280,8483270005,9
26646,6280,8489669597,9
26647,6280,848966966X,5
26648,6280,8489669961,5
26649,6280,950511673X,0
26650,6280,9681336089,8
26651,6280,9687723017,9
26652,6281,192833863,0
26653,6282,3442728002,8
26654,6282,3596504295,5
26655,6284,9722110667,7
26656,6284,9722904469,0
26657,6284,9724111989,4
26658,6284,972575235X,0
26659,6284,9728632320,9
26660,6285,312951647,6
26661,6285,380977702,0
26662,6285,067931041X,7
26663,6285,067976402X,0
26664,6285,770428509,7
26665,6285,805041508,8
26666,6289,096774590X,10
26667,6295,8817106259,8
26668,6298,446531480,8
26669,6299,140621199,0
26670,6299,3442353971,0
26671,6299,3596280141,0
26672,6302,451207645,5
26673,6303,9722408216,0
26674,6306,316666343,0
26675,6307,316092738,0
26676,6308,452282829,8
26677,6312,743428188,8
26678,6313,8433914871,8
26679,6313,9686285636,0
26680,6318,61000078,0
26681,6318,441694543,0
26682,6318,044640344X,0
26683,6318,446605581,0
26684,6318,449000869,0
26685,6318,590598856,0
26686,6318,671042858,6
26687,6318,671670689,0
26688,6318,1572972181,0
26689,6323,20447019,0
26690,6323,60152583,7
26691,6323,60914289,7
26692,6323,60916559,0
26693,6323,61009881,0
26694,6323,61030643,0
26695,6323,61044393,0
26696,6323,61091561,0
26697,6323,61093491,0
26698,6323,61093920,0
26699,6323,61097489,0
26700,6323,66210690,0
26701,6323,70590826,0
26702,6323,151003580,0
26703,6323,312143648,0
26704,6323,312169345,0
26705,6323,312253974,6
26706,6323,312264143,2
26707,6323,312979533,0
26708,6323,312983387,5
26709,6323,312983603,5
26710,6323,312983654,5
26711,6323,316096199,0
26712,6323,316569321,0
26713,6323,316693286,0
26714,6323,316693294,0
26715,6323,316693324,0
26716,6323,316693863,0
26717,6323,345311396,0
26718,6323,345313860,6
26719,6323,345334019,0
26720,6323,345337662,0
26721,6323,345351525,0
26722,6323,345366395,0
26723,6323,345375351,3
26724,6323,345380371,0
26725,6323,034538184X,0
26726,6323,034538475X,0
26727,6323,345389409,0
26728,6323,345391330,0
26729,6323,345394267,0
26730,6323,345395069,2
26731,6323,345404785,0
26732,6323,345418832,0
26733,6323,345423135,0
26734,6323,345427637,0
26735,6323,374281947,0
26736,6323,375704892,0
26737,6323,375707093,0
26738,6323,375709045,3
26739,6323,037571412X,0
26740,6323,380710218,3
26741,6323,380711877,0
26742,6323,380714868,0
26743,6323,380717018,1
26744,6323,380724987,0
26745,6323,380728168,0
26746,6323,380728265,0
26747,6323,380730820,5
26748,6323,380790432,1
26749,6323,380794772,8
26750,6323,380974282,0
26751,6323,385242395,0
26752,6323,038530000X,0
26753,6323,385315511,5
26754,6323,385420951,0
26755,6323,385424728,6
26756,6323,385468520,0
26757,6323,385472951,0
26758,6323,385480385,0
26759,6323,385488424,8
26760,6323,399132066,0
26761,6323,399138684,0
26762,6323,399139710,0
26763,6323,399142282,0
26764,6323,399142851,0
26765,6323,399143807,2
26766,6323,399143947,0
26767,6323,399144927,0
26768,6323,399145087,0
26769,6323,399145850,0
26770,6323,399146245,2
26771,6323,399146253,0
26772,6323,399146504,0
26773,6323,425104346,0
26774,6323,425130746,0
26775,6323,042514545X,0
26776,6323,425148343,7
26777,6323,425156729,0
26778,6323,425158608,0
26779,6323,425160920,0
26780,6323,425163385,7
26781,6323,042516988X,0
26782,6323,425173305,8
26783,6323,425173631,0
26784,6323,440164842,0
26785,6323,440211263,9
26786,6323,440213290,0
26787,6323,440213525,6
26788,6323,440220793,0
26789,6323,440221048,0
26790,6323,440222818,0
26791,6323,440236169,2
26792,6323,440237513,4
26793,6323,446365505,0
26794,6323,446403237,2
26795,6323,446515868,0
26796,6323,446523186,0
26797,6323,446527912,1
26798,6323,446601241,8
26799,6323,446604062,0
26800,6323,446604232,0
26801,6323,446610798,0
26802,6323,446667900,7
26803,6323,449224392,0
26804,6323,449908453,0
26805,6323,449909360,0
26806,6323,451180054,0
26807,6323,451184718,0
26808,6323,451184726,0
26809,6323,451191951,0
26810,6323,451197429,0
26811,6323,451199650,0
26812,6323,451206460,0
26813,6323,451404270,0
26814,6323,451409485,6
26815,6323,515117552,0
26816,6323,515121282,6
26817,6323,515124796,0
26818,6323,515126489,0
26819,6323,517084791,5
26820,6323,517702134,0
26821,6323,525939695,0
26822,6323,553092650,7
26823,6323,553096834,0
26824,6323,553099590,0
26825,6323,553100009,1
26826,6323,553102133,0
26827,6323,553102346,7
26828,6323,553102354,0
26829,6323,553106341,0
26830,6323,553140175,0
26831,6323,553264680,7
26832,6323,553275100,5
26833,6323,553284789,6
26834,6323,553285343,9
26835,6323,553298836,0
26836,6323,553568779,0
26837,6323,553569031,0
26838,6323,055356966X,0
26839,6323,553571702,2
26840,6323,553571885,0
26841,6323,553574663,0
26842,6323,553574671,0
26843,6323,553575260,0
26844,6323,553575945,9
26845,6323,553578774,5
26846,6323,055357924X,0
26847,6323,553579606,0
26848,6323,553581481,1
26849,6323,609600567,0
26850,6323,671003364,0
26851,6323,671004549,0
26852,6323,671011375,6
26853,6323,671042742,0
26854,6323,671694170,0
26855,6323,671695843,5
26856,6323,671708104,5
26857,6323,671708120,6
26858,6323,671758896,0
26859,6323,671793489,0
26860,6323,671864173,0
26861,6323,671867083,0
26862,6323,671867113,0
26863,6323,671875817,0
26864,6323,671898744,7
26865,6323,671898752,0
26866,6323,671898779,0
26867,6323,679417796,0
26868,6323,679429883,0
26869,6323,679429891,0
26870,6323,679450408,4
26871,6323,679459596,0
26872,6323,067945960X,0
26873,6323,679751319,0
26874,6323,679753117,6
26875,6323,679753826,0
26876,6323,679762051,6
26877,6323,684193957,1
26878,6323,684196778,0
26879,6323,068480297X,0
26880,6323,684803968,0
26881,6323,684837765,0
26882,6323,684852225,7
26883,6323,743201957,10
26884,6323,762102519,0
26885,6323,767905938,0
26886,6323,786860472,0
26887,6323,786881011,0
26888,6323,804106304,0
26889,6323,805036377,5
26890,6323,805056645,8
26891,6323,805208488,0
26892,6323,807070971,0
26893,6323,812568672,0
26894,6323,812571991,0
26895,6323,812590554,0
26896,6323,821765957,0
26897,6323,836261313,0
26898,6323,871132389,0
26899,6323,892964111,0
26900,6323,892965711,0
26901,6323,892965835,0
26902,6323,892966505,0
26903,6323,892967048,5
26904,6323,1556114753,0
26905,6323,1563524317,8
26906,6324,3499233312,0
26907,6325,9727474381,5
26908,6330,6512666,2
26909,6330,44402449,0
26910,6330,60932171,0
26911,6330,99273594,5
26912,6330,99831104,4
26913,6330,140040021,0
26914,6330,140431020,6
26915,6330,140620508,3
26916,6330,241141095,0
26917,6330,273622218,7
26918,6330,330480774,5
26919,6330,340766638,5
26920,6330,380977788,0
26921,6330,416469604,0
26922,6330,450547434,0
26923,6330,671743058,0
26924,6330,749418222,0
26925,6330,749425628,7
26926,6330,751530328,7
26927,6330,786886463,4
26928,6330,860680649,0
26929,6330,1841120685,10
26930,6330,1895565545,0
26931,6332,2253098183,10
26932,6333,64407667,6
26933,6333,142001740,0
26934,6333,156013126,7
26935,6333,312997159,0
26936,6333,380716542,0
26937,6333,380717581,0
26938,6333,380721643,7
26939,6333,380788632,0
26940,6333,380788640,0
26941,6333,380798573,5
26942,6333,425083837,0
26943,6333,425135721,0
26944,6333,425176037,7
26945,6333,425183750,6
26946,6333,440209986,0
26947,6333,445408502,0
26948,6333,446610941,0
26949,6333,449223132,0
26950,6333,452282268,7
26951,6333,515090654,0
26952,6333,515130540,0
26953,6333,553270486,0
26954,6333,553279378,0
26955,6333,553292722,0
26956,6333,684826143,0
26957,6333,786867787,7
26958,6333,786890061,6
26959,6333,1551666987,0
26960,6336,60175400,6
26961,6336,307001253,0
26962,6336,590484133,0
26963,6336,679429220,0
26964,6336,067982412X,8
26965,6337,99740915,0
26966,6337,1862076014,6
26967,6338,373226918,6
26968,6338,373227272,0
26969,6338,373872410,0
26970,6338,671550578,0
26971,6338,671550764,9
26972,6338,743400526,9
26973,6339,590897985,8
26974,6345,61054143,9
26975,6345,64420485,5
26976,6345,140111891,0
26977,6345,312954115,5
26978,6345,330267388,10
26979,6345,345354621,0
26980,6345,345378482,9
26981,6345,380773066,0
26982,6345,446602299,7
26983,6345,449220893,0
26984,6345,451183665,10
26985,6345,451511328,0
26986,6345,590939351,5
26987,6345,671041789,0
26988,6345,671441515,0
26989,6345,671442686,9
26990,6345,671461494,0
26991,6345,671525808,0
26992,6345,671680080,0
26993,6345,671684027,8
26994,6345,671701304,9
26995,6345,671742493,9
26996,6345,743418174,0
26997,6345,761118691,9
26998,6345,812516214,8
26999,6345,867211725,0
27000,6345,1558744150,0
27001,6345,156305700X,9
27002,6347,140140352,5
27003,6347,446391301,0
27004,6347,446605239,7
27005,6347,078688214X,10
27006,6347,1853260045,9
